VoteTypeId	PostId	Id	CreationDate	UserId	BountyAmount
2	2339	9296	2010-08-13		
2	2333	9297	2010-08-13		
2	2342	9298	2010-08-13		
11	2337	9299	2010-08-13		
2	83	9300	2010-08-13		
5	83	9301	2010-08-13	1052	
2	49	9302	2010-08-13		
2	11	9303	2010-08-13		
5	11	9304	2010-08-13	1052	
1	2342	9305	2010-08-13		
2	2347	9307	2010-08-13		
1	2201	9308	2010-08-13		
2	2343	9309	2010-08-13		
2	457	9310	2010-08-13		
2	2333	9311	2010-08-13		
2	2334	9312	2010-08-13		
2	2350	9314	2010-08-13		
2	2349	9315	2010-08-13		
2	2338	9316	2010-08-13		
2	2350	9318	2010-08-13		
2	2337	9319	2010-08-13		
2	2356	9322	2010-08-13		
2	2355	9323	2010-08-13		
1	1184	9324	2010-08-13		
2	1184	9325	2010-08-13		
2	1221	9326	2010-08-13		
2	2357	9327	2010-08-13		
2	2355	9328	2010-08-13		
2	2353	9329	2010-08-13		
2	2336	9330	2010-08-13		
2	2355	9331	2010-08-13		
2	2357	9334	2010-08-13		
2	2360	9335	2010-08-13		
2	2361	9337	2010-08-13		
2	2360	9344	2010-08-13		
2	2363	9346	2010-08-13		
2	2356	9347	2010-08-13		
2	2364	9348	2010-08-13		
2	2355	9349	2010-08-13		
2	2362	9350	2010-08-13		
2	2356	9352	2010-08-13		
2	2355	9353	2010-08-13		
1	2307	9355	2010-08-13		
2	2355	9357	2010-08-13		
2	2362	9359	2010-08-13		
2	2364	9360	2010-08-13		
3	2359	9361	2010-08-13		
2	1357	9362	2010-08-13		
2	1334	9363	2010-08-13		
2	2357	9364	2010-08-13		
2	2363	9365	2010-08-13		
2	2361	9366	2010-08-13		
3	2359	9367	2010-08-13		
2	2352	9368	2010-08-13		
2	2362	9369	2010-08-13		
2	2346	9370	2010-08-13		
2	2347	9371	2010-08-13		
3	2335	9372	2010-08-13		
2	2343	9373	2010-08-13		
2	2339	9374	2010-08-13		
2	2342	9375	2010-08-13		
2	1068	9376	2010-08-13		
2	2284	9377	2010-08-13		
2	2285	9378	2010-08-13		
2	2260	9379	2010-08-13		
2	594	9380	2010-08-13		
2	803	9381	2010-08-13		
2	2359	9382	2010-08-13		
2	1336	9383	2010-08-13		
3	2363	9384	2010-08-13		
2	2357	9385	2010-08-13		
2	710	9386	2010-08-13		
2	432	9387	2010-08-13		
2	433	9388	2010-08-13		
2	2305	9389	2010-08-13		
2	2346	9390	2010-08-13		
2	2339	9391	2010-08-13		
2	2260	9393	2010-08-13		
2	2204	9394	2010-08-13		
2	2207	9395	2010-08-13		
2	1925	9396	2010-08-13		
8	1870	9399	2010-08-13		50
2	1870	9400	2010-08-13		
11	2366	9401	2010-08-13		
2	306	9402	2010-08-13		
2	2366	9403	2010-08-13		
2	2357	9404	2010-08-13		
2	2356	9405	2010-08-13		
2	2351	9406	2010-08-13		
2	2362	9407	2010-08-13		
2	2364	9408	2010-08-13		
2	2366	9409	2010-08-13		
2	2360	9410	2010-08-13		
2	2186	9411	2010-08-13		
2	2366	9413	2010-08-13		
2	2368	9414	2010-08-13		
2	2357	9416	2010-08-13		
2	2355	9417	2010-08-13		
2	155	9418	2010-08-13		
2	2362	9420	2010-08-13		
2	2366	9421	2010-08-13		
2	2364	9422	2010-08-13		
2	2343	9424	2010-08-13		
1	2362	9425	2010-08-13		
1	2343	9426	2010-08-13		
1	1468	9427	2010-08-13		
2	2356	9428	2010-08-13		
2	2371	9431	2010-08-13		
2	2371	9433	2010-08-13		
1	2371	9434	2010-08-13		
2	2373	9436	2010-08-13		
2	2374	9437	2010-08-13		
2	2235	9438	2010-08-13		
1	2246	9447	2010-08-13		
2	297	9448	2010-08-13		
2	2374	9450	2010-08-13		
5	1870	9454	2010-08-13	82	
2	2357	9455	2010-08-13		
2	2361	9456	2010-08-13		
2	2318	9457	2010-08-13		
5	155	9458	2010-08-13	986	
2	2374	9459	2010-08-13		
2	2382	9460	2010-08-13		
2	2372	9461	2010-08-13		
2	2382	9462	2010-08-13		
2	2383	9463	2010-08-13		
2	2390	9465	2010-08-13		
2	2376	9466	2010-08-13		
2	2356	9467	2010-08-13		
3	2389	9468	2010-08-13		
2	2109	9469	2010-08-13		
2	608	9470	2010-08-13		
2	2330	9471	2010-08-13		
2	2381	9472	2010-08-13		
2	2384	9473	2010-08-13		
2	2357	9475	2010-08-13		
2	2384	9476	2010-08-13		
2	2382	9477	2010-08-13		
2	2368	9478	2010-08-13		
2	2288	9480	2010-08-13		
1	2357	9481	2010-08-13		
2	2391	9482	2010-08-13		
2	2390	9483	2010-08-13		
2	2396	9484	2010-08-13		
2	2388	9485	2010-08-13		
2	2389	9486	2010-08-13		
2	155	9487	2010-08-13		
2	2398	9488	2010-08-13		
2	2400	9491	2010-08-13		
2	2390	9492	2010-08-13		
2	2394	9493	2010-08-13		
2	2394	9494	2010-08-13		
2	2398	9495	2010-08-13		
2	2403	9498	2010-08-13		
3	2335	9500	2010-08-13		
2	2402	9501	2010-08-13		
2	2400	9502	2010-08-13		
2	2402	9503	2010-08-13		
2	2400	9508	2010-08-13		
2	2402	9511	2010-08-13		
2	2408	9512	2010-08-13		
2	2364	9513	2010-08-13		
2	2407	9514	2010-08-13		
2	2412	9515	2010-08-13		
2	2408	9516	2010-08-13		
2	2342	9517	2010-08-13		
1	2142	9518	2010-08-13		
2	2310	9519	2010-08-13		
2	2290	9520	2010-08-13		
2	2267	9521	2010-08-13		
5	2260	9522	2010-08-13	152	
2	2342	9523	2010-08-13		
2	2379	9524	2010-08-13		
2	2414	9525	2010-08-13		
5	262	9526	2010-08-13	695	
2	2379	9527	2010-08-13		
2	2415	9528	2010-08-13		
2	2390	9530	2010-08-13		
2	2417	9531	2010-08-13		
2	2384	9532	2010-08-13		
2	2385	9533	2010-08-13		
2	2416	9534	2010-08-13		
2	2357	9535	2010-08-13		
2	2357	9536	2010-08-13		
2	2357	9537	2010-08-13		
2	2415	9538	2010-08-13		
2	2416	9539	2010-08-13		
2	2356	9540	2010-08-13		
2	2357	9541	2010-08-13		
10	1129	9542	2010-08-13		
2	2419	9543	2010-08-13		
2	2352	9544	2010-08-13		
2	2062	9545	2010-08-13		
1	2408	9546	2010-08-13		
10	2422	9547	2010-08-13		
2	713	9548	2010-08-13		
2	2421	9549	2010-08-13		
2	2412	9550	2010-08-13		
2	2356	9551	2010-08-13		
2	2357	9552	2010-08-13		
2	2395	9553	2010-08-13		
2	2380	9554	2010-08-13		
2	2419	9555	2010-08-13		
10	2309	9556	2010-08-13		
2	2367	9557	2010-08-13		
2	2418	9559	2010-08-13		
2	2424	9560	2010-08-13		
2	2418	9561	2010-08-13		
5	2346	9562	2010-08-13	123	
2	2346	9563	2010-08-13		
2	2373	9564	2010-08-14		
2	2388	9565	2010-08-14		
2	2424	9566	2010-08-14		
2	2376	9567	2010-08-14		
2	2403	9568	2010-08-14		
2	2425	9569	2010-08-14		
3	2417	9570	2010-08-14		
2	2350	9571	2010-08-14		
2	2418	9572	2010-08-14		
2	2423	9573	2010-08-14		
2	2412	9574	2010-08-14		
5	2372	9575	2010-08-14	73	
2	2372	9576	2010-08-14		
2	2428	9577	2010-08-14		
2	1507	9578	2010-08-14		
2	2426	9579	2010-08-14		
2	2425	9582	2010-08-14		
2	2428	9583	2010-08-14		
2	2427	9584	2010-08-14		
2	2427	9585	2010-08-14		
2	2430	9588	2010-08-14		
2	2433	9589	2010-08-14		
2	2431	9590	2010-08-14		
2	2432	9591	2010-08-14		
2	2425	9592	2010-08-14		
2	2427	9593	2010-08-14		
1	1606	9594	2010-08-14		
2	1582	9595	2010-08-14		
2	1569	9597	2010-08-14		
2	454	9598	2010-08-14		
2	2434	9599	2010-08-14		
2	2428	9600	2010-08-14		
2	2362	9601	2010-08-14		
2	2417	9602	2010-08-14		
2	2426	9603	2010-08-14		
2	2355	9604	2010-08-14		
2	2350	9605	2010-08-14		
2	2417	9606	2010-08-14		
2	2380	9607	2010-08-14		
1	2380	9608	2010-08-14		
2	2342	9609	2010-08-14		
2	2432	9610	2010-08-14		
2	2427	9611	2010-08-14		
2	2410	9612	2010-08-14		
2	2427	9613	2010-08-14		
2	2347	9614	2010-08-14		
2	2433	9615	2010-08-14		
2	2417	9616	2010-08-14		
5	2403	9617	2010-08-14	325	
2	2403	9618	2010-08-14		
2	2372	9619	2010-08-14		
2	2028	9620	2010-08-14		
3	2039	9621	2010-08-14		
2	558	9622	2010-08-14		
2	2436	9625	2010-08-14		
2	2437	9626	2010-08-14		
5	2418	9627	2010-08-14	512	
2	540	9628	2010-08-14		
2	2439	9629	2010-08-14		
5	2418	9630	2010-08-14	1174	
5	1533	9631	2010-08-14	1010	
2	2441	9632	2010-08-14		
2	2439	9633	2010-08-14		
2	2439	9634	2010-08-14		
5	2439	9635	2010-08-14	512	
2	1569	9636	2010-08-14		
2	2418	9637	2010-08-14		
2	2436	9638	2010-08-14		
2	1871	9639	2010-08-14		
2	2441	9640	2010-08-14		
5	2439	9642	2010-08-14	123	
2	2439	9643	2010-08-14		
5	2418	9645	2010-08-14	145	
2	2355	9646	2010-08-14		
2	2439	9647	2010-08-14		
2	2441	9648	2010-08-14		
2	2421	9649	2010-08-14		
2	2419	9650	2010-08-14		
2	2410	9651	2010-08-14		
2	1434	9652	2010-08-14		
2	585	9653	2010-08-14		
2	2397	9654	2010-08-14		
2	2396	9656	2010-08-14		
2	2395	9657	2010-08-14		
2	2418	9659	2010-08-14		
2	674	9661	2010-08-14		
5	674	9662	2010-08-14	664	
2	1975	9665	2010-08-14		
1	2412	9666	2010-08-14		
2	1047	9667	2010-08-14		
2	2447	9669	2010-08-14		
2	2441	9670	2010-08-14		
2	154	9671	2010-08-14		
5	2346	9672	2010-08-14	512	
2	2346	9673	2010-08-14		
5	2374	9674	2010-08-14	512	
2	2453	9675	2010-08-14		
2	2355	9676	2010-08-14		
2	2443	9677	2010-08-14		
2	2449	9678	2010-08-14		
2	2432	9679	2010-08-14		
2	2449	9680	2010-08-14		
2	565	9681	2010-08-14		
2	531	9682	2010-08-14		
2	2450	9684	2010-08-14		
2	235	9685	2010-08-14		
2	2449	9686	2010-08-14		
2	2435	9687	2010-08-14		
2	2419	9688	2010-08-14		
2	2402	9689	2010-08-14		
2	2456	9690	2010-08-14		
2	2449	9691	2010-08-14		
10	2461	9698	2010-08-14		
2	2457	9699	2010-08-14		
1	2460	9700	2010-08-14		
2	2460	9701	2010-08-14		
10	2387	9702	2010-08-14		
2	2447	9703	2010-08-14		
2	2460	9704	2010-08-14		
2	2465	9705	2010-08-14		
2	2465	9706	2010-08-14		
2	2449	9707	2010-08-14		
2	2441	9708	2010-08-14		
2	2456	9709	2010-08-14		
2	2466	9710	2010-08-14		
2	2468	9711	2010-08-14		
2	2449	9716	2010-08-14		
2	2436	9717	2010-08-14		
2	2394	9718	2010-08-14		
2	154	9719	2010-08-14		
2	2355	9721	2010-08-14		
2	2441	9722	2010-08-14		
2	2304	9724	2010-08-14		
2	2405	9728	2010-08-14		
2	2470	9729	2010-08-14		
2	2450	9730	2010-08-14		
2	2222	9731	2010-08-14		
2	154	9732	2010-08-14		
2	2404	9733	2010-08-14		
2	2467	9734	2010-08-14		
5	2384	9735	2010-08-14	263	
2	2384	9736	2010-08-14		
3	2471	9738	2010-08-14		
2	2439	9739	2010-08-14		
2	1975	9740	2010-08-14		
3	2462	9741	2010-08-14		
3	2471	9742	2010-08-14		
2	2431	9743	2010-08-14		
2	2425	9744	2010-08-14		
2	2436	9745	2010-08-14		
2	579	9749	2010-08-14		
3	2471	9751	2010-08-14		
2	820	9753	2010-08-14		
3	2471	9754	2010-08-14		
2	679	9755	2010-08-14		
2	107	9756	2010-08-14		
2	2418	9757	2010-08-14		
2	665	9758	2010-08-14		
3	2409	9759	2010-08-14		
2	188	9760	2010-08-14		
2	807	9761	2010-08-14		
2	849	9762	2010-08-14		
2	843	9763	2010-08-14		
2	813	9764	2010-08-14		
2	2474	9765	2010-08-14		
2	918	9766	2010-08-14		
5	918	9767	2010-08-14	446	
2	2474	9768	2010-08-14		
3	2409	9769	2010-08-14		
3	2479	9774	2010-08-14		
3	2476	9775	2010-08-14		
10	2472	9776	2010-08-14		
2	2473	9777	2010-08-14		
3	2476	9778	2010-08-14		
2	2477	9779	2010-08-14		
2	2468	9780	2010-08-14		
3	2476	9781	2010-08-14		
2	2400	9782	2010-08-14		
2	2480	9783	2010-08-14		
2	2478	9784	2010-08-14		
3	2476	9785	2010-08-14		
2	2482	9787	2010-08-14		
3	2479	9789	2010-08-14		
2	2455	9790	2010-08-14		
3	2471	9792	2010-08-14		
2	2482	9793	2010-08-14		
3	2471	9794	2010-08-14		
2	2439	9795	2010-08-14		
2	277	9796	2010-08-14		
2	2475	9797	2010-08-14		
2	2104	9798	2010-08-14		
2	2436	9799	2010-08-14		
2	2483	9800	2010-08-14		
5	2483	9801	2010-08-14	152	
2	2483	9802	2010-08-14		
2	1220	9803	2010-08-14		
5	2483	9804	2010-08-14	446	
2	2483	9805	2010-08-14		
3	2471	9806	2010-08-14		
2	2482	9807	2010-08-14		
2	946	9808	2010-08-14		
2	2483	9809	2010-08-14		
2	2483	9810	2010-08-14		
3	2365	9811	2010-08-14		
2	2484	9812	2010-08-14		
2	2467	9813	2010-08-14		
2	2483	9814	2010-08-14		
2	2480	9816	2010-08-14		
2	2484	9817	2010-08-14		
2	2288	9821	2010-08-14		
2	2263	9822	2010-08-14		
3	1886	9823	2010-08-14		
2	345	9824	2010-08-14		
2	2478	9826	2010-08-14		
2	2482	9827	2010-08-14		
2	2480	9828	2010-08-14		
2	2285	9829	2010-08-14		
3	2409	9830	2010-08-14		
2	2479	9831	2010-08-14		
2	2474	9832	2010-08-14		
2	2479	9833	2010-08-14		
3	2476	9834	2010-08-14		
2	2413	9835	2010-08-14		
2	1916	9836	2010-08-14		
2	2468	9837	2010-08-14		
5	2483	9838	2010-08-14	242	
2	2487	9839	2010-08-14		
2	2488	9841	2010-08-14		
3	2409	9842	2010-08-14		
2	2462	9843	2010-08-15		
2	2490	9844	2010-08-15		
2	2488	9845	2010-08-15		
2	1027	9846	2010-08-15		
1	2491	9847	2010-08-15		
2	2491	9848	2010-08-15		
2	2490	9849	2010-08-15		
2	2488	9850	2010-08-15		
2	2491	9851	2010-08-15		
5	2468	9852	2010-08-15	1151	
2	2492	9853	2010-08-15		
2	2491	9854	2010-08-15		
2	2337	9855	2010-08-15		
3	2471	9857	2010-08-15		
2	1819	9859	2010-08-15		
2	2476	9860	2010-08-15		
2	933	9861	2010-08-15		
2	836	9862	2010-08-15		
2	2496	9863	2010-08-15		
2	2495	9864	2010-08-15		
2	299	9865	2010-08-15		
2	2495	9867	2010-08-15		
2	2490	9868	2010-08-15		
2	2487	9869	2010-08-15		
2	2495	9870	2010-08-15		
3	2471	9871	2010-08-15		
2	168	9872	2010-08-15		
2	160	9873	2010-08-15		
2	2488	9874	2010-08-15		
2	2491	9875	2010-08-15		
2	2469	9876	2010-08-15		
2	2483	9877	2010-08-15		
5	2483	9878	2010-08-15	512	
2	2355	9879	2010-08-15		
2	2372	9880	2010-08-15		
2	2427	9881	2010-08-15		
2	2499	9882	2010-08-15		
5	594	9883	2010-08-15	512	
2	594	9884	2010-08-15		
2	2372	9885	2010-08-15		
5	2372	9886	2010-08-15	512	
2	2467	9887	2010-08-15		
2	2413	9888	2010-08-15		
5	2497	9890	2010-08-15	123	
2	2494	9898	2010-08-15		
2	2499	9901	2010-08-15		
2	2478	9902	2010-08-15		
2	2447	9904	2010-08-15		
2	2343	9905	2010-08-15		
2	2338	9906	2010-08-15		
2	2495	9907	2010-08-15		
2	2499	9914	2010-08-15		
2	1296	9915	2010-08-15		
2	2495	9916	2010-08-15		
2	2477	9920	2010-08-15		
2	2389	9921	2010-08-15		
2	2343	9922	2010-08-15		
2	2338	9923	2010-08-15		
2	2506	9924	2010-08-15		
2	2171	9927	2010-08-15		
2	2455	9928	2010-08-15		
5	1431	9929	2010-08-15	512	
2	2502	9930	2010-08-15		
2	2509	9932	2010-08-15		
2	2507	9933	2010-08-15		
3	2510	9936	2010-08-15		
1	2509	9937	2010-08-15		
5	594	9938	2010-08-15	26	
5	2115	9939	2010-08-15	26	
5	2504	9940	2010-08-15	664	
2	2504	9941	2010-08-15		
2	2509	9942	2010-08-15		
2	700	9943	2010-08-15		
1	134	9944	2010-08-15		
2	2512	9945	2010-08-15		
2	2512	9946	2010-08-15		
1	1491	9947	2010-08-15		
5	2501	9948	2010-08-15	1197	
11	2377	9949	2010-08-15		
2	2515	9950	2010-08-15		
2	2516	9951	2010-08-15		
2	2514	9952	2010-08-15		
2	2377	9954	2010-08-15		
2	540	9955	2010-08-15		
2	2382	9956	2010-08-15		
2	2506	9957	2010-08-15		
2	2516	9958	2010-08-15		
2	122	9959	2010-08-15		
2	2517	9960	2010-08-15		
2	2518	9961	2010-08-15		
2	2517	9962	2010-08-15		
2	2519	9964	2010-08-15		
2	2519	9965	2010-08-15		
2	2517	9966	2010-08-15		
2	2517	9967	2010-08-15		
2	2516	9968	2010-08-15		
2	2482	9969	2010-08-15		
2	2515	9970	2010-08-15		
2	2509	9971	2010-08-15		
2	2508	9972	2010-08-15		
2	2508	9973	2010-08-15		
2	2509	9974	2010-08-15		
2	2521	9975	2010-08-15		
2	2514	9976	2010-08-15		
2	2455	9977	2010-08-15		
2	2523	9978	2010-08-15		
2	2523	9979	2010-08-15		
2	2523	9980	2010-08-15		
2	2515	9981	2010-08-15		
5	2501	9982	2010-08-15	325	
2	2510	9983	2010-08-15		
2	2525	9984	2010-08-15		
2	2523	9985	2010-08-15		
5	1533	9986	2010-08-15	114	
2	2524	9987	2010-08-15		
3	2505	9988	2010-08-15		
2	2523	9989	2010-08-15		
3	2505	9990	2010-08-15		
2	2526	9991	2010-08-15		
2	2526	9992	2010-08-15		
3	2501	9993	2010-08-15		
2	2524	9994	2010-08-15		
2	2522	9995	2010-08-15		
3	2505	9996	2010-08-15		
2	2524	9997	2010-08-15		
2	2506	9998	2010-08-15		
3	2365	9999	2010-08-15		
2	2519	10000	2010-08-15		
3	2505	10001	2010-08-15		
3	2505	10006	2010-08-15		
3	2170	10007	2010-08-15		
5	1701	10008	2010-08-15	823	
2	49	10009	2010-08-15		
3	25	10011	2010-08-15		
3	31	10012	2010-08-15		
3	23	10014	2010-08-15		
3	30	10015	2010-08-15		
3	110	10016	2010-08-15		
3	525	10017	2010-08-15		
2	148	10018	2010-08-15		
3	2501	10019	2010-08-15		
2	2526	10020	2010-08-15		
2	2517	10021	2010-08-15		
2	1325	10022	2010-08-15		
10	2533	10024	2010-08-15		
3	2532	10031	2010-08-15		
2	2534	10033	2010-08-15		
2	2527	10034	2010-08-15		
2	2219	10037	2010-08-15		
5	1533	10038	2010-08-15	1175	
3	2188	10039	2010-08-15		
2	2220	10040	2010-08-15		
3	2501	10041	2010-08-15		
2	2523	10042	2010-08-15		
2	2489	10043	2010-08-15		
2	2217	10044	2010-08-15		
2	2402	10046	2010-08-15		
2	2536	10050	2010-08-15		
5	2418	10051	2010-08-15	205	
2	2524	10052	2010-08-15		
3	2532	10053	2010-08-15		
2	2527	10054	2010-08-15		
5	2527	10056	2010-08-15	123	
2	2523	10057	2010-08-15		
2	2537	10058	2010-08-15		
2	2498	10059	2010-08-15		
3	2540	10060	2010-08-15		
2	2536	10061	2010-08-15		
5	2536	10062	2010-08-15	633	
2	2540	10063	2010-08-15		
2	2536	10064	2010-08-15		
2	2324	10065	2010-08-15		
2	2523	10068	2010-08-15		
10	2540	10069	2010-08-15		
2	2536	10070	2010-08-15		
2	2544	10071	2010-08-15		
2	2298	10072	2010-08-15		
3	1873	10073	2010-08-15		
2	2545	10074	2010-08-15		
2	2545	10075	2010-08-15		
2	2539	10076	2010-08-15		
2	345	10077	2010-08-15		
2	171	10078	2010-08-15		
2	2531	10079	2010-08-15		
2	2537	10080	2010-08-15		
2	2423	10082	2010-08-15		
2	2498	10083	2010-08-15		
2	2529	10084	2010-08-15		
2	2545	10085	2010-08-15		
2	2531	10088	2010-08-15		
2	2545	10089	2010-08-16		
2	2549	10091	2010-08-16		
2	2456	10092	2010-08-16		
2	2549	10093	2010-08-16		
2	2542	10094	2010-08-16		
2	2495	10095	2010-08-16		
2	2537	10096	2010-08-16		
2	2545	10097	2010-08-16		
2	2551	10100	2010-08-16		
2	2549	10101	2010-08-16		
1	2350	10102	2010-08-16		
2	2355	10103	2010-08-16		
2	2355	10104	2010-08-16		
2	277	10105	2010-08-16		
2	2523	10106	2010-08-16		
2	1347	10107	2010-08-16		
2	2556	10108	2010-08-16		
2	2355	10109	2010-08-16		
2	2555	10110	2010-08-16		
2	2550	10111	2010-08-16		
2	2549	10114	2010-08-16		
2	2554	10119	2010-08-16		
2	2456	10121	2010-08-16		
2	2542	10122	2010-08-16		
2	2504	10125	2010-08-16		
2	1422	10126	2010-08-16		
1	2531	10127	2010-08-16		
2	2523	10128	2010-08-16		
2	2355	10129	2010-08-16		
3	2550	10130	2010-08-16		
2	2551	10131	2010-08-16		
2	2558	10132	2010-08-16		
2	2558	10133	2010-08-16		
2	2537	10134	2010-08-16		
2	2545	10135	2010-08-16		
2	2558	10136	2010-08-16		
2	2556	10137	2010-08-16		
2	2560	10138	2010-08-16		
2	2558	10139	2010-08-16		
2	2559	10140	2010-08-16		
2	2560	10141	2010-08-16		
5	2537	10142	2010-08-16	152	
2	2548	10143	2010-08-16		
2	2542	10144	2010-08-16		
2	2562	10145	2010-08-16		
2	2563	10146	2010-08-16		
2	2562	10147	2010-08-16		
2	2564	10148	2010-08-16		
2	2554	10149	2010-08-16		
2	266	10154	2010-08-16		
2	917	10155	2010-08-16		
3	2112	10157	2010-08-16		
1	2512	10160	2010-08-16		
2	2560	10161	2010-08-16		
2	2557	10162	2010-08-16		
2	2563	10163	2010-08-16		
2	2557	10164	2010-08-16		
2	2559	10165	2010-08-16		
2	2543	10166	2010-08-16		
2	2541	10167	2010-08-16		
2	2528	10168	2010-08-16		
2	2539	10169	2010-08-16		
2	2528	10170	2010-08-16		
2	2560	10171	2010-08-16		
2	2563	10172	2010-08-16		
2	2564	10173	2010-08-16		
2	2542	10174	2010-08-16		
5	2542	10175	2010-08-16	123	
2	2550	10176	2010-08-16		
3	2505	10177	2010-08-16		
3	2170	10178	2010-08-16		
2	2525	10179	2010-08-16		
2	2521	10180	2010-08-16		
2	1070	10181	2010-08-16		
2	1080	10182	2010-08-16		
2	2567	10183	2010-08-16		
2	2550	10184	2010-08-16		
2	49	10185	2010-08-16		
2	49	10187	2010-08-16		
1	2259	10188	2010-08-16		
2	2506	10189	2010-08-16		
2	2569	10190	2010-08-16		
2	2569	10191	2010-08-16		
2	2285	10192	2010-08-16		
2	11	10193	2010-08-16		
2	2482	10194	2010-08-16		
2	2563	10195	2010-08-16		
2	2560	10196	2010-08-16		
2	2531	10197	2010-08-16		
2	2550	10198	2010-08-16		
2	2572	10199	2010-08-16		
1	2560	10200	2010-08-16		
2	2560	10201	2010-08-16		
2	2563	10202	2010-08-16		
2	2559	10203	2010-08-16		
2	2572	10204	2010-08-16		
2	2571	10205	2010-08-16		
2	2563	10207	2010-08-16		
2	2572	10209	2010-08-16		
10	2573	10210	2010-08-16		
2	2572	10211	2010-08-16		
2	2572	10212	2010-08-16		
2	2559	10213	2010-08-16		
2	2569	10214	2010-08-16		
2	2572	10215	2010-08-16		
1	2572	10216	2010-08-16		
3	2570	10217	2010-08-16		
2	60	10218	2010-08-16		
2	49	10219	2010-08-16		
2	2564	10220	2010-08-16		
2	49	10221	2010-08-16		
2	2572	10222	2010-08-16		
2	2329	10223	2010-08-16		
10	2576	10224	2010-08-16		
2	2560	10225	2010-08-16		
2	2575	10227	2010-08-16		
2	168	10228	2010-08-16		
2	188	10229	2010-08-16		
2	2542	10230	2010-08-16		
2	2551	10231	2010-08-16		
2	2572	10232	2010-08-16		
2	2574	10233	2010-08-16		
2	2577	10234	2010-08-16		
5	2542	10236	2010-08-16	705	
2	2542	10237	2010-08-16		
10	2582	10238	2010-08-16		
5	213	10240	2010-08-16	900	
2	2417	10241	2010-08-16		
2	2349	10242	2010-08-16		
3	2555	10243	2010-08-16		
2	2554	10246	2010-08-16		
2	2122	10247	2010-08-16		
10	2588	10248	2010-08-16		
2	2587	10249	2010-08-16		
1	2589	10251	2010-08-16		
2	2589	10252	2010-08-16		
2	2563	10253	2010-08-16		
2	2586	10254	2010-08-16		
2	1035	10255	2010-08-16		
2	2551	10256	2010-08-16		
2	2589	10257	2010-08-16		
2	2561	10258	2010-08-16		
2	116	10259	2010-08-16		
1	2498	10260	2010-08-16		
2	2559	10261	2010-08-16		
2	2552	10262	2010-08-16		
2	2565	10263	2010-08-16		
2	2122	10264	2010-08-16		
2	2417	10265	2010-08-16		
2	2556	10266	2010-08-16		
2	2590	10267	2010-08-16		
2	2583	10268	2010-08-16		
2	2581	10269	2010-08-16		
5	2581	10270	2010-08-16	505	
2	2581	10271	2010-08-16		
2	2581	10272	2010-08-16		
2	2581	10273	2010-08-16		
5	2581	10274	2010-08-16	1102	
2	2575	10275	2010-08-16		
2	277	10276	2010-08-16		
2	2558	10277	2010-08-16		
2	2560	10278	2010-08-16		
2	2563	10279	2010-08-16		
2	2559	10280	2010-08-16		
2	2586	10281	2010-08-16		
3	2578	10288	2010-08-16		
2	2591	10289	2010-08-16		
2	2132	10292	2010-08-16		
2	2581	10293	2010-08-16		
5	2581	10294	2010-08-16	308	
2	498	10295	2010-08-16		
2	2581	10296	2010-08-16		
2	2591	10297	2010-08-16		
2	2581	10298	2010-08-16		
2	2590	10299	2010-08-16		
2	221	10300	2010-08-16		
2	2595	10303	2010-08-16		
2	2543	10304	2010-08-16		
5	2543	10305	2010-08-16	664	
2	2595	10306	2010-08-16		
2	2564	10308	2010-08-16		
2	2589	10309	2010-08-16		
2	2574	10310	2010-08-16		
2	2591	10311	2010-08-16		
2	2596	10312	2010-08-16		
2	2581	10313	2010-08-16		
5	2581	10314	2010-08-16	152	
2	2591	10315	2010-08-16		
2	2564	10316	2010-08-16		
2	2597	10317	2010-08-16		
2	1871	10320	2010-08-16		
2	2572	10321	2010-08-16		
2	2590	10322	2010-08-16		
2	2561	10323	2010-08-16		
2	2594	10324	2010-08-16		
2	2598	10325	2010-08-16		
10	2594	10326	2010-08-16		
2	2591	10327	2010-08-16		
2	2490	10328	2010-08-16		
2	1002	10329	2010-08-16		
5	1002	10330	2010-08-16	847	
1	1783	10332	2010-08-16		
2	2593	10333	2010-08-16		
2	2560	10334	2010-08-16		
2	2559	10335	2010-08-16		
2	2598	10336	2010-08-16		
2	2595	10337	2010-08-16		
2	2572	10338	2010-08-16		
5	2591	10339	2010-08-16	1023	
2	2590	10340	2010-08-16		
2	2604	10341	2010-08-16		
2	1871	10342	2010-08-16		
2	2603	10343	2010-08-16		
2	2602	10344	2010-08-16		
2	2607	10345	2010-08-16		
3	1035	10346	2010-08-16		
2	2605	10347	2010-08-16		
2	1841	10348	2010-08-16		
2	2609	10350	2010-08-16		
2	2606	10352	2010-08-16		
2	2581	10353	2010-08-16		
2	2581	10354	2010-08-16		
2	2500	10358	2010-08-16		
2	2609	10360	2010-08-16		
2	2606	10361	2010-08-16		
3	525	10363	2010-08-16		
2	900	10364	2010-08-16		
2	49	10365	2010-08-16		
2	49	10366	2010-08-16		
2	2606	10367	2010-08-16		
2	2589	10368	2010-08-16		
2	2606	10369	2010-08-16		
2	2615	10370	2010-08-16		
3	11	10371	2010-08-16		
2	2612	10372	2010-08-16		
1	2405	10373	2010-08-16		
3	43	10375	2010-08-16		
2	2609	10376	2010-08-16		
2	2617	10377	2010-08-16		
2	2617	10378	2010-08-16		
3	50	10379	2010-08-16		
2	2609	10381	2010-08-16		
